LECROYWS454	16215	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	29-Apr-2024 21:01:11	0                 
Time	Ampl
-9.96419e-007	0
-9.95919e-007	-0.00125
-9.95419e-007	0.00125
-9.94919e-007	0.00125
-9.94419e-007	-0.00125
-9.93919e-007	0
-9.93419e-007	0.00125
-9.92919e-007	0.00125
-9.92419e-007	0.000625
-9.91919e-007	-0.000625
-9.91419e-007	-0.000625
-9.90919e-007	-0.000625
-9.90419e-007	-0.000625
-9.89919e-007	-0.000625
-9.89419e-007	-0.00125
-9.88919e-007	-0.003125
-9.88419e-007	-0.000625
-9.87919e-007	0.00125
-9.87419e-007	0.000625
-9.86919e-007	-0.001875
-9.86419e-007	-0.001875
-9.85919e-007	-0.001875
-9.85419e-007	-0.000625
-9.84919e-007	0.000625
-9.84419e-007	-0.000625
-9.83919e-007	-0.000625
-9.83419e-007	-0.000625
-9.82919e-007	0.000625
-9.82419e-007	0
-9.81919e-007	-0.000625
-9.81419e-007	0.000625
-9.80919e-007	0.00125
-9.80419e-007	0
-9.79919e-007	-0.000625
-9.79419e-007	-0.000625
-9.78919e-007	0.000625
-9.78419e-007	-0.000625
-9.77919e-007	-0.001875
-9.77419e-007	-0.0025
-9.76919e-007	-0.00125
-9.76419e-007	-0.001875
-9.75919e-007	-0.00125
-9.75419e-007	-0.000625
-9.74919e-007	0
-9.74419e-007	-0.000625
-9.73919e-007	-0.00125
-9.73419e-007	-0.00125
-9.72919e-007	0.000625
-9.72419e-007	0.00125
-9.71919e-007	0.000625
-9.71419e-007	0.000625
-9.70919e-007	-0.000625
-9.70419e-007	-0.000625
-9.69919e-007	0.000625
-9.69419e-007	0.000625
-9.68919e-007	0
-9.68419e-007	-0.00125
-9.67919e-007	-0.0025
-9.67419e-007	-0.00125
-9.66919e-007	-0.00125
-9.66419e-007	-0.000625
-9.65919e-007	-0.000625
-9.65419e-007	-0.00125
-9.64919e-007	-0.001875
-9.64419e-007	-0.00125
-9.63919e-007	-0.000625
-9.63419e-007	0.000625
-9.62919e-007	0.000625
-9.62419e-007	0.000625
-9.61919e-007	-0.000625
-9.61419e-007	-0.00125
-9.60919e-007	0.000625
-9.60419e-007	0.001875
-9.59919e-007	0.00125
-9.59419e-007	0
-9.58919e-007	0.00125
-9.58419e-007	-0.000625
-9.57919e-007	-0.00125
-9.57419e-007	-0.000625
-9.56919e-007	-0.000625
-9.56419e-007	-0.00125
-9.55919e-007	-0.001875
-9.55419e-007	-0.00125
-9.54919e-007	-0.000625
-9.54419e-007	-0.001875
-9.53919e-007	-0.00125
-9.53419e-007	0
-9.52919e-007	0.000625
-9.52419e-007	0.001875
-9.51919e-007	0.001875
-9.51419e-007	0.00125
-9.50919e-007	0.00125
-9.50419e-007	0.00125
-9.49919e-007	0.001875
-9.49419e-007	0.000625
-9.48919e-007	0.000625
-9.48419e-007	0.00125
-9.47919e-007	0.000625
-9.47419e-007	-0.00125
-9.46919e-007	-0.001875
-9.46419e-007	-0.001875
-9.45919e-007	-0.001875
-9.45419e-007	-0.001875
-9.44919e-007	-0.00125
-9.44419e-007	0.000625
-9.43919e-007	0.001875
-9.43419e-007	-0.000625
-9.42919e-007	-0.00125
-9.42419e-007	-0.000625
-9.41919e-007	0.000625
-9.41419e-007	0.00125
-9.40919e-007	0
-9.40419e-007	0.000625
-9.39919e-007	0.00125
-9.39419e-007	0.001875
-9.38919e-007	0.000625
-9.38419e-007	-0.00125
-9.37919e-007	0
-9.37419e-007	-0.00125
-9.36919e-007	-0.00125
-9.36419e-007	0
-9.35919e-007	-0.00125
-9.35419e-007	-0.00125
-9.34919e-007	0.000625
-9.34419e-007	-0.001875
-9.33919e-007	-0.00125
-9.33419e-007	0
-9.32919e-007	-0.00125
-9.32419e-007	-0.000625
-9.31919e-007	0.000625
-9.31419e-007	0.000625
-9.30919e-007	0.000625
-9.30419e-007	0.000625
-9.29919e-007	-0.000625
-9.29419e-007	-0.000625
-9.28919e-007	-0.000625
-9.28419e-007	-0.000625
-9.27919e-007	0
-9.27419e-007	0
-9.26919e-007	0.000625
-9.26419e-007	0
-9.25919e-007	-0.00125
-9.25419e-007	0
-9.24919e-007	-0.000625
-9.24419e-007	-0.000625
-9.23919e-007	-0.000625
-9.23419e-007	-0.000625
-9.22919e-007	0
-9.22419e-007	0.00125
-9.21919e-007	0.000625
-9.21419e-007	-0.000625
-9.20919e-007	0.000625
-9.20419e-007	0
-9.19919e-007	0
-9.19419e-007	-0.000625
-9.18919e-007	-0.001875
-9.18419e-007	-0.00125
-9.17919e-007	-0.00125
-9.17419e-007	0.000625
-9.16919e-007	0
-9.16419e-007	-0.000625
-9.15919e-007	0.00125
-9.15419e-007	0
-9.14919e-007	-0.000625
-9.14419e-007	0.000625
-9.13919e-007	0.00125
-9.13419e-007	0
-9.12919e-007	0.00125
-9.12419e-007	0.00125
