LECROYWS454	16215	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	29-Apr-2024 21:05:46	0                 
Time	Ampl
-9.96144e-007	0
-9.95644e-007	-0.00125
-9.95144e-007	0.000625
-9.94644e-007	0
-9.94144e-007	0.00125
-9.93644e-007	-0.000625
-9.93144e-007	-0.000625
-9.92644e-007	0.000625
-9.92144e-007	-0.000625
-9.91644e-007	0
-9.91144e-007	0.000625
-9.90644e-007	-0.000625
-9.90144e-007	-0.00125
-9.89644e-007	-0.000625
-9.89144e-007	-0.00125
-9.88644e-007	-0.001875
-9.88144e-007	0
-9.87644e-007	0.001875
-9.87144e-007	-0.000625
-9.86644e-007	-0.00125
-9.86144e-007	0.00125
-9.85644e-007	0.001875
-9.85144e-007	0
-9.84644e-007	0.00125
-9.84144e-007	0.001875
-9.83644e-007	0.00125
-9.83144e-007	0.00125
-9.82644e-007	0.000625
-9.82144e-007	-0.000625
-9.81644e-007	0
-9.81144e-007	0
-9.80644e-007	0
-9.80144e-007	-0.001875
-9.79644e-007	-0.001875
-9.79144e-007	0.000625
-9.78644e-007	-0.000625
-9.78144e-007	-0.000625
-9.77644e-007	0
-9.77144e-007	0
-9.76644e-007	-0.000625
-9.76144e-007	-0.00125
-9.75644e-007	-0.000625
-9.75144e-007	0.000625
-9.74644e-007	0.000625
-9.74144e-007	0.00125
-9.73644e-007	0.00125
-9.73144e-007	0
-9.72644e-007	0.000625
-9.72144e-007	0.001875
-9.71644e-007	0
-9.71144e-007	-0.000625
-9.70644e-007	-0.00125
-9.70144e-007	-0.000625
-9.69644e-007	0.000625
-9.69144e-007	-0.000625
-9.68644e-007	-0.000625
-9.68144e-007	0
-9.67644e-007	-0.001875
-9.67144e-007	0.000625
-9.66644e-007	0.00125
-9.66144e-007	-0.001875
-9.65644e-007	0.000625
-9.65144e-007	0.000625
-9.64644e-007	-0.000625
-9.64144e-007	0.000625
-9.63644e-007	0.000625
-9.63144e-007	0.000625
-9.62644e-007	0.00125
-9.62144e-007	0
-9.61644e-007	0
-9.61144e-007	0
-9.60644e-007	-0.000625
-9.60144e-007	0.000625
-9.59644e-007	0.00125
-9.59144e-007	-0.00125
-9.58644e-007	-0.000625
-9.58144e-007	0.000625
-9.57644e-007	0
-9.57144e-007	-0.000625
-9.56644e-007	-0.00125
-9.56144e-007	-0.00125
-9.55644e-007	0.000625
-9.55144e-007	-0.000625
-9.54644e-007	0
-9.54144e-007	0.000625
-9.53644e-007	0.00125
-9.53144e-007	0.00125
-9.52644e-007	0
-9.52144e-007	0.001875
-9.51644e-007	0
-9.51144e-007	-0.00125
-9.50644e-007	0
-9.50144e-007	0.000625
-9.49644e-007	-0.000625
-9.49144e-007	0
-9.48644e-007	0.000625
-9.48144e-007	-0.000625
-9.47644e-007	-0.000625
-9.47144e-007	0.00125
-9.46644e-007	-0.00125
-9.46144e-007	-0.000625
-9.45644e-007	0.00125
-9.45144e-007	0
-9.44644e-007	0.00125
-9.44144e-007	0.000625
-9.43644e-007	0
-9.43144e-007	0.000625
-9.42644e-007	0.00125
-9.42144e-007	0.00125
-9.41644e-007	0.000625
-9.41144e-007	0
-9.40644e-007	0
-9.40144e-007	-0.000625
-9.39644e-007	0.00125
-9.39144e-007	-0.000625
-9.38644e-007	-0.000625
-9.38144e-007	0.000625
-9.37644e-007	0.000625
-9.37144e-007	-0.001875
-9.36644e-007	-0.000625
-9.36144e-007	0.000625
-9.35644e-007	-0.00125
-9.35144e-007	-0.000625
-9.34644e-007	0
-9.34144e-007	0.000625
-9.33644e-007	0
-9.33144e-007	-0.000625
-9.32644e-007	0.001875
-9.32144e-007	0.001875
-9.31644e-007	0.000625
-9.31144e-007	0.00125
-9.30644e-007	0.000625
-9.30144e-007	0.000625
-9.29644e-007	0
-9.29144e-007	0.000625
-9.28644e-007	0.000625
-9.28144e-007	0
-9.27644e-007	-0.001875
-9.27144e-007	-0.00125
-9.26644e-007	-0.00125
-9.26144e-007	-0.000625
-9.25644e-007	0.000625
-9.25144e-007	0
-9.24644e-007	-0.00125
-9.24144e-007	0.000625
-9.23644e-007	0.001875
-9.23144e-007	0.000625
-9.22644e-007	0.000625
-9.22144e-007	-0.000625
-9.21644e-007	0.00125
-9.21144e-007	0.000625
-9.20644e-007	-0.000625
-9.20144e-007	-0.000625
-9.19644e-007	0.00125
-9.19144e-007	0
-9.18644e-007	0.000625
