LECROYWS454	16215	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	29-Apr-2024 21:06:26	0                 
Time	Ampl
-9.96179e-007	0.000625
-9.95679e-007	0.00125
-9.95179e-007	0.000625
-9.94679e-007	0.00125
-9.94179e-007	0
-9.93679e-007	0
-9.93179e-007	-0.000625
-9.92679e-007	-0.000625
-9.92179e-007	-0.00125
-9.91679e-007	-0.001875
-9.91179e-007	-0.000625
-9.90679e-007	0
-9.90179e-007	-0.000625
-9.89679e-007	-0.000625
-9.89179e-007	0
-9.88679e-007	-0.00125
-9.88179e-007	0.000625
-9.87679e-007	0.001875
-9.87179e-007	0.001875
-9.86679e-007	0.000625
-9.86179e-007	0.000625
-9.85679e-007	0.001875
-9.85179e-007	0.001875
-9.84679e-007	0.000625
-9.84179e-007	0.001875
-9.83679e-007	0.000625
-9.83179e-007	-0.000625
-9.82679e-007	-0.000625
-9.82179e-007	-0.000625
-9.81679e-007	-0.000625
-9.81179e-007	-0.000625
-9.80679e-007	0.000625
-9.80179e-007	0
-9.79679e-007	-0.000625
-9.79179e-007	-0.00125
-9.78679e-007	-0.00125
-9.78179e-007	0
-9.77679e-007	0.00125
-9.77179e-007	0.001875
-9.76679e-007	0.00125
-9.76179e-007	0.000625
-9.75679e-007	0.000625
-9.75179e-007	0.001875
-9.74679e-007	0.001875
-9.74179e-007	0.001875
-9.73679e-007	0.000625
-9.73179e-007	-0.00125
-9.72679e-007	0
-9.72179e-007	0.000625
-9.71679e-007	-0.000625
-9.71179e-007	-0.000625
-9.70679e-007	0.000625
-9.70179e-007	-0.000625
-9.69679e-007	-0.000625
-9.69179e-007	-0.00125
-9.68679e-007	-0.000625
-9.68179e-007	0.000625
-9.67679e-007	0.00125
-9.67179e-007	0.00125
-9.66679e-007	0.000625
-9.66179e-007	0
-9.65679e-007	0.000625
-9.65179e-007	0.000625
-9.64679e-007	0.000625
-9.64179e-007	0
-9.63679e-007	0.000625
-9.63179e-007	0.000625
-9.62679e-007	0.000625
-9.62179e-007	0.00125
-9.61679e-007	0.00125
-9.61179e-007	0.000625
-9.60679e-007	0.000625
-9.60179e-007	0.000625
-9.59679e-007	-0.000625
-9.59179e-007	0.000625
-9.58679e-007	0
-9.58179e-007	-0.000625
-9.57679e-007	0
-9.57179e-007	0.000625
-9.56679e-007	-0.001875
-9.56179e-007	-0.000625
-9.55679e-007	0
-9.55179e-007	0.000625
-9.54679e-007	0
-9.54179e-007	0.000625
-9.53679e-007	0.001875
-9.53179e-007	0
-9.52679e-007	0
-9.52179e-007	0.0025
-9.51679e-007	0
-9.51179e-007	0.000625
-9.50679e-007	0.001875
