LECROYWS454	16215	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	02-May-2024 19:03:27	0                 
Time	Ampl
-2.12069e-007	-0.0015
-2.11569e-007	-0.000875
-2.11069e-007	-0.000875
-2.10569e-007	6.25e-005
-2.10069e-007	6.25e-005
-2.09569e-007	6.25e-005
-2.09069e-007	0.0006875
-2.08569e-007	0.0006875
-2.08069e-007	0.001
-2.07569e-007	0.0006875
-2.07069e-007	0.0006875
-2.06569e-007	0.000375
-2.06069e-007	6.25e-005
-2.05569e-007	-0.00025
-2.05069e-007	-0.000875
-2.04569e-007	-0.0011875
-2.04069e-007	-0.0005625
-2.03569e-007	-0.0005625
-2.03069e-007	-0.0011875
-2.02569e-007	-0.0015
-2.02069e-007	-0.0005625
-2.01569e-007	-0.000875
-2.01069e-007	-0.0011875
-2.00569e-007	-0.0005625
-2.00069e-007	-0.0005625
-1.99569e-007	6.25e-005
-1.99069e-007	0.000375
-1.98569e-007	0.000375
-1.98069e-007	0.0006875
-1.97569e-007	0.0006875
-1.97069e-007	0.000375
-1.96569e-007	-0.00025
-1.96069e-007	-0.00025
-1.95569e-007	-0.00025
-1.95069e-007	6.25e-005
-1.94569e-007	-0.00025
-1.94069e-007	-0.0005625
-1.93569e-007	-0.0005625
-1.93069e-007	-0.0005625
-1.92569e-007	-0.002125
-1.92069e-007	-0.0018125
-1.91569e-007	-0.0005625
-1.91069e-007	6.25e-005
-1.90569e-007	-0.000875
-1.90069e-007	-0.00025
-1.89569e-007	0.0006875
-1.89069e-007	0.000375
-1.88569e-007	6.25e-005
-1.88069e-007	0.000375
-1.87569e-007	0.0006875
-1.87069e-007	0.000375
-1.86569e-007	-0.000875
-1.86069e-007	-0.00025
-1.85569e-007	0.000375
-1.85069e-007	0.0006875
-1.84569e-007	6.25e-005
-1.84069e-007	6.25e-005
-1.83569e-007	6.25e-005
-1.83069e-007	-0.0005625
-1.82569e-007	-0.0005625
-1.82069e-007	-0.00025
-1.81569e-007	6.25e-005
-1.81069e-007	6.25e-005
-1.80569e-007	-0.0005625
-1.80069e-007	6.25e-005
-1.79569e-007	6.25e-005
-1.79069e-007	-0.00025
-1.78569e-007	6.25e-005
