LECROYWS454	16215	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	02-May-2024 19:22:19	0                 
Time	Ampl
-2.12164e-007	-0.0005625
-2.11664e-007	-0.000875
-2.11164e-007	-0.00025
-2.10664e-007	6.25e-005
-2.10164e-007	-0.000875
-2.09664e-007	-0.00025
-2.09164e-007	6.25e-005
-2.08664e-007	0.0006875
-2.08164e-007	0.001
-2.07664e-007	0.001
-2.07164e-007	0.001
-2.06664e-007	6.25e-005
-2.06164e-007	6.25e-005
-2.05664e-007	-0.00025
-2.05164e-007	6.25e-005
-2.04664e-007	0.000375
-2.04164e-007	6.25e-005
-2.03664e-007	-0.00025
-2.03164e-007	-0.00025
-2.02664e-007	-0.0005625
-2.02164e-007	6.25e-005
-2.01664e-007	-0.00025
-2.01164e-007	6.25e-005
-2.00664e-007	-0.00025
-2.00164e-007	6.25e-005
-1.99664e-007	-0.00025
-1.99164e-007	-0.0005625
-1.98664e-007	0.000375
-1.98164e-007	0.001
-1.97664e-007	0.000375
-1.97164e-007	6.25e-005
-1.96664e-007	6.25e-005
-1.96164e-007	6.25e-005
-1.95664e-007	6.25e-005
-1.95164e-007	6.25e-005
-1.94664e-007	0.0006875
-1.94164e-007	0.0006875
-1.93664e-007	0.000375
-1.93164e-007	-0.00025
-1.92664e-007	6.25e-005
-1.92164e-007	-0.0005625
-1.91664e-007	-0.000875
-1.91164e-007	-0.0005625
-1.90664e-007	-0.0005625
-1.90164e-007	-0.00025
-1.89664e-007	6.25e-005
-1.89164e-007	6.25e-005
-1.88664e-007	6.25e-005
-1.88164e-007	6.25e-005
-1.87664e-007	6.25e-005
-1.87164e-007	0.0006875
-1.86664e-007	0.000375
-1.86164e-007	-0.00025
-1.85664e-007	0.000375
-1.85164e-007	0.0006875
-1.84664e-007	-0.00025
-1.84164e-007	-0.0005625
-1.83664e-007	6.25e-005
-1.83164e-007	0.0006875
-1.82664e-007	6.25e-005
-1.82164e-007	-0.00025
-1.81664e-007	6.25e-005
-1.81164e-007	6.25e-005
-1.80664e-007	-0.00025
-1.80164e-007	-0.0005625
-1.79664e-007	-0.000875
-1.79164e-007	-0.000875
-1.78664e-007	-0.000875
-1.78164e-007	-0.00025
-1.77664e-007	6.25e-005
-1.77164e-007	-0.0005625
-1.76664e-007	6.25e-005
-1.76164e-007	-0.0005625
-1.75664e-007	6.25e-005
-1.75164e-007	0.0006875
-1.74664e-007	-0.000875
-1.74164e-007	-0.000875
-1.73664e-007	-0.0005625
-1.73164e-007	6.25e-005
-1.72664e-007	6.25e-005
-1.72164e-007	-0.0005625
-1.71664e-007	6.25e-005
-1.71164e-007	6.25e-005
-1.70664e-007	6.25e-005
-1.70164e-007	0.000375
-1.69664e-007	6.25e-005
-1.69164e-007	0.000375
-1.68664e-007	-0.00025
-1.68164e-007	6.25e-005
-1.67664e-007	6.25e-005
-1.67164e-007	6.25e-005
-1.66664e-007	-0.00025
-1.66164e-007	-0.0011875
-1.65664e-007	-0.0005625
-1.65164e-007	-0.00025
-1.64664e-007	-0.000875
-1.64164e-007	-0.0005625
-1.63664e-007	-0.00025
-1.63164e-007	6.25e-005
-1.62664e-007	6.25e-005
-1.62164e-007	-0.00025
-1.61664e-007	6.25e-005
-1.61164e-007	6.25e-005
-1.60664e-007	6.25e-005
-1.60164e-007	0.000375
-1.59664e-007	0.000375
-1.59164e-007	0.0006875
-1.58664e-007	-0.00025
-1.58164e-007	-0.00025
-1.57664e-007	-0.00025
-1.57164e-007	-0.0005625
-1.56664e-007	-0.00025
-1.56164e-007	-0.0005625
-1.55664e-007	-0.00025
-1.55164e-007	-0.0005625
-1.54664e-007	-0.0005625
-1.54164e-007	-0.0005625
-1.53664e-007	-0.0011875
-1.53164e-007	-0.0011875
-1.52664e-007	-0.00025
-1.52164e-007	-0.00025
-1.51664e-007	0.000375
-1.51164e-007	6.25e-005
-1.50664e-007	0.000375
-1.50164e-007	6.25e-005
-1.49664e-007	-0.0005625
-1.49164e-007	0.0013125
-1.48664e-007	0.001
-1.48164e-007	0.0006875
-1.47664e-007	0.000375
-1.47164e-007	-0.00025
-1.46664e-007	6.25e-005
-1.46164e-007	-0.000875
-1.45664e-007	-0.0011875
-1.45164e-007	-0.0005625
