LECROYWS454	16215	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	02-May-2024 19:30:29	0                 
Time	Ampl
-2.12024e-007	-0.000875
-2.11524e-007	6.25e-005
-2.11024e-007	0.000375
-2.10524e-007	0.0019375
-2.10024e-007	0.0013125
-2.09524e-007	0.001
-2.09024e-007	0.0025625
-2.08524e-007	0.0019375
-2.08024e-007	0.0019375
-2.07524e-007	0.001
-2.07024e-007	0.000375
-2.06524e-007	-0.00025
-2.06024e-007	-0.0011875
-2.05524e-007	-0.0015
-2.05024e-007	-0.0011875
-2.04524e-007	-0.000875
-2.04024e-007	-0.0011875
-2.03524e-007	-0.0018125
-2.03024e-007	-0.0011875
-2.02524e-007	-0.000875
-2.02024e-007	-0.000875
-2.01524e-007	-0.00025
-2.01024e-007	0.000375
-2.00524e-007	0.0013125
-2.00024e-007	0.0006875
-1.99524e-007	0.0019375
-1.99024e-007	0.0019375
-1.98524e-007	0.001
-1.98024e-007	0.0013125
-1.97524e-007	0.0006875
-1.97024e-007	0.000375
-1.96524e-007	6.25e-005
-1.96024e-007	-0.0011875
-1.95524e-007	-0.000875
-1.95024e-007	-0.0011875
-1.94524e-007	-0.0005625
-1.94024e-007	-0.0005625
-1.93524e-007	-0.000875
-1.93024e-007	6.25e-005
-1.92524e-007	-0.0005625
-1.92024e-007	-0.000875
-1.91524e-007	0.000375
-1.91024e-007	0.001
-1.90524e-007	0.0006875
-1.90024e-007	0.000375
-1.89524e-007	0.001
-1.89024e-007	0.001
-1.88524e-007	0.0006875
-1.88024e-007	0.000375
-1.87524e-007	-0.00025
-1.87024e-007	-0.00025
-1.86524e-007	-0.0005625
-1.86024e-007	-0.00025
-1.85524e-007	-0.0005625
-1.85024e-007	-0.0011875
-1.84524e-007	-0.000875
-1.84024e-007	-0.0005625
-1.83524e-007	6.25e-005
-1.83024e-007	0.000375
-1.82524e-007	6.25e-005
-1.82024e-007	0.000375
-1.81524e-007	6.25e-005
-1.81024e-007	0.000375
-1.80524e-007	0.001
-1.80024e-007	6.25e-005
-1.79524e-007	0.0006875
-1.79024e-007	0.000375
-1.78524e-007	6.25e-005
-1.78024e-007	6.25e-005
-1.77524e-007	-0.0005625
-1.77024e-007	6.25e-005
-1.76524e-007	0.0006875
-1.76024e-007	-0.000875
-1.75524e-007	-0.0005625
-1.75024e-007	-0.000875
-1.74524e-007	-0.0005625
-1.74024e-007	-0.00025
-1.73524e-007	0.0006875
-1.73024e-007	0.0013125
-1.72524e-007	0.000375
-1.72024e-007	0.0006875
-1.71524e-007	0.000375
-1.71024e-007	0.000375
-1.70524e-007	0.001
-1.70024e-007	6.25e-005
