LECROYWS454	16215	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	02-May-2024 19:19:36	0                 
Time	Ampl
-2.12489e-007	0.000375
-2.11989e-007	0.000375
-2.11489e-007	6.25e-005
-2.10989e-007	-0.00025
-2.10489e-007	6.25e-005
-2.09989e-007	-0.00025
-2.09489e-007	6.25e-005
-2.08989e-007	-0.0005625
-2.08489e-007	-0.00025
-2.07989e-007	-0.0005625
-2.07489e-007	-0.0015
-2.06989e-007	-0.0011875
-2.06489e-007	-0.0011875
-2.05989e-007	-0.0011875
-2.05489e-007	-0.000875
-2.04989e-007	-0.0011875
-2.04489e-007	-0.000875
-2.03989e-007	0.0006875
-2.03489e-007	0.000375
-2.02989e-007	0.0006875
-2.02489e-007	0.000375
-2.01989e-007	6.25e-005
-2.01489e-007	-0.00025
-2.00989e-007	0.0006875
-2.00489e-007	6.25e-005
-1.99989e-007	-0.0005625
-1.99489e-007	-0.00025
-1.98989e-007	-0.000875
-1.98489e-007	-0.0011875
-1.97989e-007	-0.0011875
-1.97489e-007	-0.000875
-1.96989e-007	-0.0018125
-1.96489e-007	-0.0018125
-1.95989e-007	-0.0015
-1.95489e-007	-0.0011875
-1.94989e-007	-0.0011875
-1.94489e-007	-0.0005625
-1.93989e-007	0.000375
-1.93489e-007	0.0006875
-1.92989e-007	0.000375
-1.92489e-007	0.000375
-1.91989e-007	0.0006875
-1.91489e-007	0.000375
-1.90989e-007	0.000375
-1.90489e-007	6.25e-005
-1.89989e-007	-0.0005625
-1.89489e-007	-0.0005625
-1.88989e-007	-0.000875
-1.88489e-007	-0.000875
-1.87989e-007	-0.0011875
-1.87489e-007	-0.0015
-1.86989e-007	-0.0011875
-1.86489e-007	-0.0018125
-1.85989e-007	-0.0024375
-1.85489e-007	-0.0011875
-1.84989e-007	-0.000875
-1.84489e-007	6.25e-005
-1.83989e-007	6.25e-005
-1.83489e-007	0.000375
-1.82989e-007	0.001
-1.82489e-007	0.001
-1.81989e-007	0.0013125
-1.81489e-007	0.0006875
-1.80989e-007	6.25e-005
-1.80489e-007	6.25e-005
-1.79989e-007	-0.0005625
-1.79489e-007	-0.00025
-1.78989e-007	-0.0005625
-1.78489e-007	-0.002125
-1.77989e-007	-0.002125
-1.77489e-007	-0.002125
-1.76989e-007	-0.0015
-1.76489e-007	-0.0011875
-1.75989e-007	-0.0011875
-1.75489e-007	-0.0011875
-1.74989e-007	-0.0011875
-1.74489e-007	6.25e-005
-1.73989e-007	6.25e-005
-1.73489e-007	0.000375
-1.72989e-007	0.001
-1.72489e-007	0.0019375
-1.71989e-007	0.001625
-1.71489e-007	6.25e-005
-1.70989e-007	0.000375
-1.70489e-007	0.000375
-1.69989e-007	-0.00025
-1.69489e-007	-0.000875
-1.68989e-007	-0.000875
-1.68489e-007	-0.0015
-1.67989e-007	-0.0018125
-1.67489e-007	-0.0018125
-1.66989e-007	-0.0018125
-1.66489e-007	-0.0015
-1.65989e-007	-0.0011875
-1.65489e-007	-0.0011875
-1.64989e-007	-0.00025
-1.64489e-007	6.25e-005
-1.63989e-007	0.0006875
-1.63489e-007	0.0006875
-1.62989e-007	0.001
-1.62489e-007	0.000375
-1.61989e-007	0.001
-1.61489e-007	0.0013125
-1.60989e-007	0.0006875
-1.60489e-007	6.25e-005
-1.59989e-007	-0.0011875
-1.59489e-007	-0.0005625
-1.58989e-007	-0.0005625
-1.58489e-007	-0.0011875
-1.57989e-007	-0.0018125
-1.57489e-007	-0.0018125
-1.56989e-007	-0.000875
-1.56489e-007	-0.000875
-1.55989e-007	-0.0011875
-1.55489e-007	-0.00025
-1.54989e-007	-0.0005625
-1.54489e-007	0.000375
-1.53989e-007	0.000375
-1.53489e-007	0.001
-1.52989e-007	0.001625
-1.52489e-007	0.0006875
-1.51989e-007	0.001
-1.51489e-007	6.25e-005
-1.50989e-007	6.25e-005
-1.50489e-007	-0.0005625
-1.49989e-007	-0.0015
-1.49489e-007	-0.000875
-1.48989e-007	-0.0018125
-1.48489e-007	-0.0018125
-1.47989e-007	-0.0011875
-1.47489e-007	-0.0018125
-1.46989e-007	-0.000875
-1.46489e-007	-0.000875
-1.45989e-007	-0.00025
