LECROYWS454	16215	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	02-May-2024 19:18:59	0                 
Time	Ampl
-2.12014e-007	-0.0005625
-2.11514e-007	-0.00025
-2.11014e-007	6.25e-005
-2.10514e-007	0.0006875
-2.10014e-007	0.0013125
-2.09514e-007	0.001625
-2.09014e-007	0.0013125
-2.08514e-007	0.001
-2.08014e-007	0.000375
-2.07514e-007	6.25e-005
-2.07014e-007	0.000375
-2.06514e-007	-0.00025
-2.06014e-007	-0.000875
-2.05514e-007	-0.0005625
-2.05014e-007	-0.0011875
-2.04514e-007	-0.0005625
-2.04014e-007	-0.000875
-2.03514e-007	-0.000875
-2.03014e-007	-0.0005625
-2.02514e-007	-0.000875
-2.02014e-007	-0.00025
-2.01514e-007	6.25e-005
-2.01014e-007	0.0006875
-2.00514e-007	0.000375
-2.00014e-007	0.000375
-1.99514e-007	0.0006875
-1.99014e-007	0.0006875
-1.98514e-007	0.0013125
-1.98014e-007	6.25e-005
-1.97514e-007	0.000375
-1.97014e-007	0.000375
-1.96514e-007	6.25e-005
-1.96014e-007	6.25e-005
-1.95514e-007	6.25e-005
-1.95014e-007	-0.0005625
-1.94514e-007	-0.000875
-1.94014e-007	-0.0011875
-1.93514e-007	-0.000875
-1.93014e-007	-0.00025
-1.92514e-007	-0.00025
-1.92014e-007	6.25e-005
-1.91514e-007	-0.0011875
-1.91014e-007	-0.000875
-1.90514e-007	-0.00025
-1.90014e-007	-0.0005625
-1.89514e-007	0.000375
-1.89014e-007	6.25e-005
-1.88514e-007	-0.00025
-1.88014e-007	0.000375
-1.87514e-007	0.0006875
-1.87014e-007	0.0006875
-1.86514e-007	0.0006875
-1.86014e-007	0.001
-1.85514e-007	0.0006875
-1.85014e-007	6.25e-005
-1.84514e-007	-0.00025
-1.84014e-007	6.25e-005
-1.83514e-007	6.25e-005
-1.83014e-007	-0.000875
-1.82514e-007	-0.00025
-1.82014e-007	6.25e-005
-1.81514e-007	-0.0005625
-1.81014e-007	-0.0005625
-1.80514e-007	-0.0005625
-1.80014e-007	-0.00025
-1.79514e-007	-0.00025
-1.79014e-007	-0.00025
-1.78514e-007	0.000375
-1.78014e-007	6.25e-005
-1.77514e-007	6.25e-005
-1.77014e-007	0.001
-1.76514e-007	0.0006875
-1.76014e-007	0.001
-1.75514e-007	0.001
-1.75014e-007	0.000375
-1.74514e-007	0.000375
-1.74014e-007	-0.00025
-1.73514e-007	6.25e-005
-1.73014e-007	6.25e-005
-1.72514e-007	-0.00025
-1.72014e-007	-0.0005625
-1.71514e-007	-0.0011875
-1.71014e-007	-0.0011875
-1.70514e-007	-0.0011875
-1.70014e-007	-0.000875
-1.69514e-007	6.25e-005
-1.69014e-007	-0.0005625
-1.68514e-007	-0.0005625
-1.68014e-007	0.000375
-1.67514e-007	0.001
-1.67014e-007	0.0006875
-1.66514e-007	0.0006875
-1.66014e-007	0.001
-1.65514e-007	0.0006875
-1.65014e-007	0.0013125
-1.64514e-007	0.001
-1.64014e-007	6.25e-005
-1.63514e-007	-0.00025
-1.63014e-007	-0.0005625
-1.62514e-007	-0.0005625
-1.62014e-007	-0.000875
-1.61514e-007	-0.0018125
-1.61014e-007	-0.0015
-1.60514e-007	-0.0005625
-1.60014e-007	-0.00025
-1.59514e-007	-0.0005625
-1.59014e-007	-0.0005625
-1.58514e-007	0.000375
-1.58014e-007	0.0006875
-1.57514e-007	0.001
-1.57014e-007	0.001
-1.56514e-007	0.001
-1.56014e-007	0.001625
-1.55514e-007	0.0013125
-1.55014e-007	0.001625
-1.54514e-007	0.000375
-1.54014e-007	-0.000875
-1.53514e-007	-0.0005625
-1.53014e-007	-0.0005625
-1.52514e-007	-0.000875
-1.52014e-007	-0.0011875
-1.51514e-007	-0.0011875
-1.51014e-007	-0.000875
-1.50514e-007	-0.000875
-1.50014e-007	-0.0005625
-1.49514e-007	-0.0005625
-1.49014e-007	-0.00025
-1.48514e-007	0.000375
-1.48014e-007	0.0006875
-1.47514e-007	0.0013125
-1.47014e-007	0.0019375
-1.46514e-007	0.0013125
-1.46014e-007	0.0006875
-1.45514e-007	0.001
-1.45014e-007	0.0013125
-1.44514e-007	0.000375
-1.44014e-007	-0.0005625
-1.43514e-007	-0.0005625
-1.43014e-007	-0.0011875
-1.42514e-007	-0.0015
-1.42014e-007	-0.0015
-1.41514e-007	-0.0015
-1.41014e-007	-0.000875
-1.40514e-007	-0.00025
-1.40014e-007	6.25e-005
-1.39514e-007	-0.00025
-1.39014e-007	6.25e-005
-1.38514e-007	0.0013125
-1.38014e-007	0.0013125
-1.37514e-007	0.001625
-1.37014e-007	0.0019375
-1.36514e-007	0.0025625
-1.36014e-007	0.0019375
-1.35514e-007	0.001625
-1.35014e-007	0.0013125
-1.34514e-007	6.25e-005
-1.34014e-007	-0.0005625
-1.33514e-007	-0.000875
-1.33014e-007	-0.0018125
-1.32514e-007	-0.002125
-1.32014e-007	-0.002125
-1.31514e-007	-0.0018125
-1.31014e-007	-0.0011875
-1.30514e-007	-0.0018125
-1.30014e-007	-0.000875
-1.29514e-007	-0.00025
-1.29014e-007	0.001
-1.28514e-007	0.001625
-1.28014e-007	0.0013125
-1.27514e-007	0.0019375
-1.27014e-007	0.00225
-1.26514e-007	0.00225
-1.26014e-007	0.001625
-1.25514e-007	0.001
-1.25014e-007	0.000375
-1.24514e-007	-0.0005625
-1.24014e-007	-0.000875
-1.23514e-007	-0.0015
-1.23014e-007	-0.002125
-1.22514e-007	-0.002125
-1.22014e-007	-0.00275
-1.21514e-007	-0.002125
-1.21014e-007	-0.000875
-1.20514e-007	-0.000875
-1.20014e-007	-0.0005625
-1.19514e-007	0.000375
-1.19014e-007	0.0006875
-1.18514e-007	0.001
-1.18014e-007	0.0019375
-1.17514e-007	0.00225
-1.17014e-007	0.0031875
-1.16514e-007	0.0025625
-1.16014e-007	0.0013125
-1.15514e-007	0.001
-1.15014e-007	6.25e-005
-1.14514e-007	-0.0005625
-1.14014e-007	-0.00025
-1.13514e-007	-0.0011875
-1.13014e-007	-0.0018125
-1.12514e-007	-0.002125
-1.12014e-007	-0.002125
-1.11514e-007	-0.0018125
-1.11014e-007	-0.0018125
-1.10514e-007	-0.0005625
-1.10014e-007	0.000375
-1.09514e-007	0.000375
-1.09014e-007	0.0013125
-1.08514e-007	0.001625
-1.08014e-007	0.0019375
-1.07514e-007	0.00225
-1.07014e-007	0.0019375
-1.06514e-007	0.0019375
-1.06014e-007	0.0019375
-1.05514e-007	0.001
-1.05014e-007	6.25e-005
-1.04514e-007	-0.0011875
-1.04014e-007	-0.0018125
-1.03514e-007	-0.0015
-1.03014e-007	-0.0015
-1.02514e-007	-0.0018125
-1.02014e-007	-0.0018125
-1.01514e-007	-0.0018125
-1.01014e-007	-0.0015
-1.00514e-007	-0.00025
-1.00014e-007	0.001
-9.9514e-008	0.0006875
-9.9014e-008	0.0013125
-9.8514e-008	0.001625
-9.8014e-008	0.001
-9.7514e-008	0.0013125
-9.7014e-008	0.00225
-9.6514e-008	0.0013125
-9.6014e-008	0.001
-9.5514e-008	0.0006875
-9.5014e-008	-0.000875
-9.4514e-008	-0.000875
-9.4014e-008	-0.0005625
-9.3514e-008	-0.0011875
-9.3014e-008	-0.0015
-9.2514e-008	-0.0015
-9.2014e-008	-0.000875
-9.1514e-008	-0.000875
-9.1014e-008	-0.0011875
-9.0514e-008	-0.0005625
-9.0014e-008	0.000375
-8.9514e-008	0.000375
-8.9014e-008	0.001
-8.8514e-008	0.000375
-8.8014e-008	0.0019375
-8.7514e-008	0.0025625
-8.7014e-008	0.0013125
-8.6514e-008	0.001
-8.6014e-008	0.0006875
-8.5514e-008	-0.00025
-8.5014e-008	-0.000875
-8.4514e-008	-0.0011875
-8.4014e-008	-0.0011875
-8.3514e-008	-0.000875
-8.3014e-008	-0.0018125
-8.2514e-008	-0.000875
-8.2014e-008	-0.0005625
-8.1514e-008	-0.0005625
-8.1014e-008	-0.0005625
-8.0514e-008	6.25e-005
-8.0014e-008	0.000375
-7.9514e-008	0.000375
-7.9014e-008	0.000375
-7.8514e-008	0.001
-7.8014e-008	0.0013125
-7.7514e-008	0.0013125
-7.7014e-008	0.001625
-7.6514e-008	0.000375
-7.6014e-008	6.25e-005
-7.5514e-008	-0.000875
-7.5014e-008	-0.000875
-7.4514e-008	-0.000875
-7.4014e-008	-0.0011875
-7.3514e-008	-0.000875
-7.3014e-008	-0.0011875
-7.2514e-008	-0.0011875
-7.2014e-008	-0.0005625
-7.1514e-008	-0.00025
-7.1014e-008	6.25e-005
-7.0514e-008	0.000375
-7.0014e-008	0.0006875
-6.9514e-008	0.000375
-6.9014e-008	0.001
-6.8514e-008	0.001625
-6.8014e-008	0.001
-6.7514e-008	0.0006875
-6.7014e-008	0.0006875
-6.6514e-008	6.25e-005
-6.6014e-008	-0.0005625
-6.5514e-008	-0.0005625
-6.5014e-008	-0.000875
-6.4514e-008	6.25e-005
-6.4014e-008	-0.000875
-6.3514e-008	-0.0015
-6.3014e-008	-0.0011875
-6.2514e-008	6.25e-005
-6.2014e-008	6.25e-005
-6.1514e-008	-0.00025
-6.1014e-008	-0.00025
-6.0514e-008	0.000375
-6.0014e-008	0.0013125
-5.9514e-008	0.001625
-5.9014e-008	0.0006875
-5.8514e-008	0.001
-5.8014e-008	0.001
-5.7514e-008	-0.00025
-5.7014e-008	6.25e-005
-5.6514e-008	6.25e-005
-5.6014e-008	-0.0005625
-5.5514e-008	-0.000875
-5.5014e-008	-0.0005625
-5.4514e-008	-0.000875
-5.4014e-008	-0.0005625
-5.3514e-008	-0.0005625
-5.3014e-008	-0.0005625
-5.2514e-008	6.25e-005
-5.2014e-008	0.001
-5.1514e-008	0.000375
-5.1014e-008	-0.0005625
-5.0514e-008	-0.00025
-5.0014e-008	0.000375
-4.9514e-008	0.000375
-4.9014e-008	0.000375
-4.8514e-008	6.25e-005
-4.8014e-008	-0.00025
-4.7514e-008	6.25e-005
-4.7014e-008	-0.00025
-4.6514e-008	6.25e-005
-4.6014e-008	-0.00025
-4.5514e-008	6.25e-005
-4.5014e-008	6.25e-005
-4.4514e-008	-0.000875
-4.4014e-008	-0.000875
-4.3514e-008	-0.00025
-4.3014e-008	-0.00025
-4.2514e-008	-0.00025
-4.2014e-008	-0.00025
-4.1514e-008	-0.00025
-4.1014e-008	-0.0005625
-4.0514e-008	-0.0005625
-4.0014e-008	-0.0011875
-3.9514e-008	-0.0018125
-3.9014e-008	-0.00275
-3.8514e-008	-0.0036875
-3.8014e-008	-0.0043125
-3.7514e-008	-0.00525
-3.7014e-008	-0.0055625
-3.6514e-008	-0.0049375
-3.6014e-008	-0.0049375
-3.5514e-008	-0.004625
-3.5014e-008	-0.0055625
-3.4514e-008	-0.0061875
-3.4014e-008	-0.0068125
-3.3514e-008	-0.007125
-3.3014e-008	-0.00775
-3.2514e-008	-0.0080625
-3.2014e-008	-0.00775
-3.1514e-008	-0.00775
-3.1014e-008	-0.009
-3.0514e-008	-0.009
-3.0014e-008	-0.009
-2.9514e-008	-0.0093125
-2.9014e-008	-0.009625
-2.8514e-008	-0.009
-2.8014e-008	-0.009
-2.7514e-008	-0.009625
-2.7014e-008	-0.0093125
-2.6514e-008	-0.0093125
-2.6014e-008	-0.009
-2.5514e-008	-0.009625
-2.5014e-008	-0.009625
-2.4514e-008	-0.009625
-2.4014e-008	-0.009
-2.3514e-008	-0.0080625
-2.3014e-008	-0.009
-2.2514e-008	-0.0099375
-2.2014e-008	-0.0099375
-2.1514e-008	-0.0099375
-2.1014e-008	-0.01025
-2.0514e-008	-0.0111875
-2.0014e-008	-0.010875
-1.9514e-008	-0.01025
-1.9014e-008	-0.01025
-1.8514e-008	-0.01025
-1.8014e-008	-0.01025
-1.7514e-008	-0.0099375
-1.7014e-008	-0.0099375
-1.6514e-008	-0.009
-1.6014e-008	-0.0080625
-1.5514e-008	-0.0074375
-1.5014e-008	-0.0068125
-1.4514e-008	-0.007125
-1.4014e-008	-0.00775
-1.3514e-008	-0.00775
-1.3014e-008	-0.0086875
-1.2514e-008	-0.0099375
-1.2014e-008	-0.01025
-1.1514e-008	-0.0105625
-1.1014e-008	-0.0115
-1.0514e-008	-0.0111875
-1.0014e-008	-0.0105625
-9.514e-009	-0.0105625
-9.014e-009	-0.0111875
-8.514e-009	-0.0111875
-8.014e-009	-0.010875
-7.514e-009	-0.010875
-7.014e-009	-0.0099375
-6.514e-009	-0.0093125
-6.014e-009	-0.009
-5.514e-009	-0.009625
-5.014e-009	-0.0093125
-4.514e-009	-0.00775
-4.014e-009	-0.0080625
-3.514e-009	-0.009
-3.014e-009	-0.0093125
-2.514e-009	-0.0099375
-2.014e-009	-0.0105625
-1.514e-009	-0.0111875
-1.014e-009	-0.0111875
-5.14e-010	-0.012125
-1.4e-011	-0.0118125
4.86e-010	-0.0124375
9.86e-010	-0.01275
1.486e-009	-0.0124375
1.986e-009	-0.0118125
2.486e-009	-0.0118125
2.986e-009	-0.0115
3.486e-009	-0.01025
3.986e-009	-0.009
4.486e-009	-0.009
4.986e-009	-0.009
5.486e-009	-0.00775
5.986e-009	-0.00775
6.486e-009	-0.0086875
6.986e-009	-0.009625
7.486e-009	-0.0093125
7.986e-009	-0.009625
8.486e-009	-0.01025
8.986e-009	-0.01025
9.486e-009	-0.010875
9.986e-009	-0.010875
1.0486e-008	-0.010875
1.0986e-008	-0.0111875
1.1486e-008	-0.0105625
1.1986e-008	-0.010875
1.2486e-008	-0.0105625
1.2986e-008	-0.009625
1.3486e-008	-0.0093125
1.3986e-008	-0.009625
1.4486e-008	-0.0086875
1.4986e-008	-0.0080625
1.5486e-008	-0.00775
1.5986e-008	-0.008375
1.6486e-008	-0.0086875
1.6986e-008	-0.0086875
1.7486e-008	-0.008375
1.7986e-008	-0.009625
1.8486e-008	-0.0093125
1.8986e-008	-0.0093125
1.9486e-008	-0.01025
1.9986e-008	-0.0105625
2.0486e-008	-0.01025
2.0986e-008	-0.0105625
2.1486e-008	-0.0099375
2.1986e-008	-0.0105625
2.2486e-008	-0.01025
2.2986e-008	-0.009625
2.3486e-008	-0.009
2.3986e-008	-0.009
2.4486e-008	-0.0093125
2.4986e-008	-0.009
2.5486e-008	-0.0093125
2.5986e-008	-0.0099375
2.6486e-008	-0.0086875
2.6986e-008	-0.009
2.7486e-008	-0.0093125
2.7986e-008	-0.0099375
2.8486e-008	-0.0099375
2.8986e-008	-0.01025
2.9486e-008	-0.010875
2.9986e-008	-0.01025
3.0486e-008	-0.0099375
3.0986e-008	-0.01025
3.1486e-008	-0.0099375
3.1986e-008	-0.0099375
3.2486e-008	-0.01025
3.2986e-008	-0.0099375
3.3486e-008	-0.0093125
3.3986e-008	-0.009
3.4486e-008	-0.0093125
3.4986e-008	-0.009625
3.5486e-008	-0.009
3.5986e-008	-0.009625
3.6486e-008	-0.0099375
3.6986e-008	-0.01025
3.7486e-008	-0.009
3.7986e-008	-0.009
3.8486e-008	-0.009625
3.8986e-008	-0.01025
3.9486e-008	-0.0099375
3.9986e-008	-0.0099375
4.0486e-008	-0.0099375
4.0986e-008	-0.0099375
4.1486e-008	-0.0093125
4.1986e-008	-0.009625
4.2486e-008	-0.009
4.2986e-008	-0.0099375
4.3486e-008	-0.0093125
4.3986e-008	-0.009625
4.4486e-008	-0.0099375
4.4986e-008	-0.0099375
4.5486e-008	-0.0099375
4.5986e-008	-0.0099375
4.6486e-008	-0.01025
4.6986e-008	-0.0099375
4.7486e-008	-0.0093125
4.7986e-008	-0.009625
4.8486e-008	-0.0093125
4.8986e-008	-0.0099375
4.9486e-008	-0.0099375
4.9986e-008	-0.0093125
5.0486e-008	-0.0099375
5.0986e-008	-0.009625
5.1486e-008	-0.0086875
5.1986e-008	-0.0093125
5.2486e-008	-0.0093125
5.2986e-008	-0.0099375
5.3486e-008	-0.009625
5.3986e-008	-0.0099375
5.4486e-008	-0.0099375
5.4986e-008	-0.01025
5.5486e-008	-0.0105625
5.5986e-008	-0.01025
5.6486e-008	-0.01025
5.6986e-008	-0.0099375
5.7486e-008	-0.01025
5.7986e-008	-0.01025
5.8486e-008	-0.0099375
5.8986e-008	-0.009625
5.9486e-008	-0.0093125
5.9986e-008	-0.0093125
6.0486e-008	-0.0099375
6.0986e-008	-0.009625
6.1486e-008	-0.0099375
6.1986e-008	-0.01025
6.2486e-008	-0.0105625
6.2986e-008	-0.0093125
6.3486e-008	-0.009
6.3986e-008	-0.01025
6.4486e-008	-0.01025
6.4986e-008	-0.0099375
6.5486e-008	-0.009625
6.5986e-008	-0.009625
6.6486e-008	-0.01025
6.6986e-008	-0.0099375
6.7486e-008	-0.0086875
6.7986e-008	-0.0093125
6.8486e-008	-0.009
6.8986e-008	-0.0086875
6.9486e-008	-0.009
6.9986e-008	-0.009625
7.0486e-008	-0.009625
7.0986e-008	-0.009625
7.1486e-008	-0.0093125
7.1986e-008	-0.0099375
7.2486e-008	-0.0099375
7.2986e-008	-0.009625
7.3486e-008	-0.009625
7.3986e-008	-0.0105625
7.4486e-008	-0.0105625
